train_acc,val_acc
0.9738988280296326,0.9685714244842529
0.9754464030265808,0.9697619080543518
0.9706845283508301,0.9657142758369446
0.9862797260284424,0.9807142615318298
0.9930059313774109,0.9878571033477783
0.9923809170722961,0.9873809218406677
0.9926190376281738,0.9863095283508301
0.983035683631897,0.9785714149475098
0.9960416555404663,0.9903571605682373
0.9958333373069763,0.9904761910438538
0.9954166412353516,0.9889285564422607
0.995327353477478,0.9889285564422607
0.9950297474861145,0.9892857074737549
0.9981547594070435,0.9915475845336914
0.9952380657196045,0.9907142519950867
0.9962202310562134,0.9890475869178772
0.9984821081161499,0.9932142496109009
0.9968154430389404,0.9922618865966797
0.996666669845581,0.9908333420753479
0.9983035326004028,0.9920238256454468
0.9963095188140869,0.9909523725509644
0.9964285492897034,0.9916666746139526
0.9944642782211304,0.9855952262878418
0.9972618818283081,0.9923809170722961
0.9985713958740234,0.9933333396911621
0.9985119104385376,0.9917857050895691
0.9982143044471741,0.991190493106842
0.9963392615318298,0.9917857050895691
0.9980654716491699,0.9917857050895691
0.987886905670166,0.9808333516120911
0.9965178370475769,0.9903571605682373
0.9994940161705017,0.9940475821495056
0.9997321367263794,0.9948809146881104
0.9989583492279053,0.9913095235824585
0.9997618794441223,0.9925000071525574
0.9987202286720276,0.991190493106842
0.9989880919456482,0.994523823261261
0.9998214244842529,0.9944047331809998
0.9997023940086365,0.9941666722297668
0.9945535659790039,0.9878571033477783
0.9988690614700317,0.992976188659668
0.9996131062507629,0.9940475821495056
0.9972321391105652,0.9915475845336914
0.9994642734527588,0.9936904907226562
0.998660683631897,0.9917857050895691
0.9992261528968811,0.9926190376281738
0.9997618794441223,0.9939285516738892
0.9999404549598694,0.9939285516738892
0.9981250166893005,0.9908333420753479
0.9994940161705017,0.9928571581840515
0.9999701976776123,0.9948809146881104
1.0,0.9952380657196045
0.9956547617912292,0.9891666769981384
0.9989285469055176,0.9921428561210632
0.9992856979370117,0.9933333396911621
0.9999701976776123,0.9948809146881104
0.9985416531562805,0.9917857050895691
0.9999701976776123,0.9938095211982727
1.0,0.9948809146881104
1.0,0.9950000047683716
